"eBird.English.Name.2024","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Red-billed Leiothrix",NA,NA,NA,NA
"Silver-eared Mesia","Insufficient Data","Insufficient Data",NA,"Low"
"Red-tailed Minla","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-backed Sibia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Bugun Liocichla",NA,NA,NA,NA
"Red-faced Liocichla","Insufficient Data","Insufficient Data",NA,"Low"
"Large Gray Babbler",NA,NA,NA,NA
"Slender-billed Babbler","Insufficient Data","Insufficient Data",NA,"High"
"Rufous Babbler",NA,NA,NA,NA
"Jungle Babbler",NA,NA,NA,NA
"Yellow-billed Babbler",NA,NA,NA,NA
"Common Babbler",NA,NA,NA,NA
"Striated Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Lesser Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"White-crested Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-chinned Laughingthrush",NA,NA,NA,NA
"Moustached Laughingthrush",NA,NA,NA,NA
"Spotted Laughingthrush",NA,NA,NA,NA
"Wayanad Laughingthrush",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Yellow-throated Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-necked Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-backed Laughingthrush",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"Greater Necklaced Laughingthrush","Insufficient Data","Insufficient Data",NA,"Low"
"Mount Victoria Babax",NA,NA,NA,NA
"White-throated Laughingthrush",NA,NA,NA,NA
"Gray-sided Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Goldcrest",NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA
"Indian Nuthatch",NA,NA,NA,NA
"Chestnut-bellied Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Chestnut-vented Nuthatch",NA,NA,NA,NA
"Kashmir Nuthatch",NA,NA,NA,NA
"White-tailed Nuthatch","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-cheeked Nuthatch",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Beautiful Nuthatch","Insufficient Data","Insufficient Data",NA,"High"
"Hodgson's Treecreeper",NA,NA,NA,NA
"Bar-tailed Treecreeper",NA,NA,NA,NA
"Rusty-flanked Treecreeper",NA,NA,NA,NA
"Sikkim Treecreeper",NA,NA,NA,NA
"Hume's Treecreeper",NA,NA,NA,NA
"Indian Spotted Creeper",NA,NA,NA,NA
"Eurasian Wren",NA,NA,NA,NA
"Spotted Elachura","Insufficient Data","Insufficient Data",NA,"Low"
"White-throated Dipper",NA,NA,NA,NA
"Brown Dipper","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Glossy Starling",NA,NA,NA,NA
"Golden-crested Myna",NA,NA,NA,NA
"Common Hill Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Southern Hill Myna",NA,NA,NA,NA
"European Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Rosy Starling",NA,NA,NA,NA
"Daurian Starling",NA,NA,NA,NA
"Chestnut-cheeked Starling",NA,NA,NA,NA
"Indian Pied Starling","Insufficient Data","Insufficient Data",NA,"Low"
"White-shouldered Starling",NA,NA,NA,NA
"Brahminy Starling",NA,NA,NA,NA
"Chestnut-tailed Starling","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Starling",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"Red-billed Starling",NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA
"Common Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Bank Myna",NA,NA,NA,NA
"Jungle Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Collared Myna",NA,NA,NA,NA
"Great Myna","Insufficient Data","Insufficient Data",NA,"Low"
"Spot-winged Starling",NA,NA,NA,NA
"Grandala",NA,NA,NA,NA
"Long-tailed Thrush",NA,NA,NA,NA
"Alpine Thrush",NA,NA,NA,NA
"Himalayan Thrush",NA,NA,NA,NA
"Dark-sided Thrush",NA,NA,NA,NA
"Long-billed Thrush",NA,NA,NA,NA
"Scaly Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Nilgiri Thrush",NA,NA,NA,NA
"Purple Cochoa","Insufficient Data","Insufficient Data",NA,"Moderate"
"Green Cochoa",NA,NA,NA,NA
"Siberian Thrush",NA,NA,NA,NA
"Pied Thrush",NA,NA,NA,NA
"Orange-headed Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Thrush",NA,NA,NA,NA
"Mistle Thrush",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Chinese Blackbird",NA,NA,NA,NA
"Gray-winged Blackbird","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Blackbird",NA,NA,NA,NA
"Japanese Thrush",NA,NA,NA,NA
"Tickell's Thrush",NA,NA,NA,NA
"Black-breasted Thrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Gray-sided Thrush",NA,NA,NA,NA
"Eyebrowed Thrush",NA,NA,NA,NA
"White-backed Thrush",NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA
"Fieldfare",NA,NA,NA,NA
"White-collared Blackbird",NA,NA,NA,NA
"Chestnut Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Thrush",NA,NA,NA,NA
"Dusky Thrush",NA,NA,NA,NA
"Naumann's Thrush",NA,NA,NA,NA
"Dark-sided Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ferruginous Flycatcher",NA,NA,NA,NA
"Asian Brown Flycatcher",NA,NA,NA,NA
"Brown-breasted Flycatcher",NA,NA,NA,NA
"Spotted Flycatcher",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Indian Robin",NA,NA,NA,NA
"Oriental Magpie-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"White-rumped Shama","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Shama",NA,NA,NA,NA
"White-gorgeted Flycatcher",NA,NA,NA,NA
"Nilgiri Sholakili",NA,NA,NA,NA
"White-bellied Sholakili",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-bellied Blue Flycatcher",NA,NA,NA,NA
"Pale-chinned Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Pale Blue Flycatcher",NA,NA,NA,NA
"Blue-throated Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Large Blue Flycatcher",NA,NA,NA,NA
"Hill Blue Flycatcher",NA,NA,NA,NA
"Tickell's Blue Flycatcher",NA,NA,NA,NA
"Nicobar Jungle Flycatcher",NA,NA,NA,NA
"Large Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Small Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-bellied Niltava","Insufficient Data","Insufficient Data",NA,"Low"
"Chinese Vivid Niltava",NA,NA,NA,NA
"Blue-and-white Flycatcher",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Nilgiri Flycatcher",NA,NA,NA,NA
"Verditer Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Rusty-bellied Shortwing",NA,NA,NA,NA
"Gould's Shortwing",NA,NA,NA,NA
"Lesser Shortwing","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Shortwing",NA,NA,NA,NA
"Indian Blue Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"White-bellied Redstart",NA,NA,NA,NA
"Bluethroat","Insufficient Data","Insufficient Data",NA,"Low"
"Malabar Whistling-Thrush",NA,NA,NA,NA
"Blue Whistling-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Little Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"White-crowned Forktail",NA,NA,NA,NA
"Spotted Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Black-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-backed Forktail","Insufficient Data","Insufficient Data",NA,"Low"
"Firethroat",NA,NA,NA,NA
"Siberian Rubythroat","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Rubythroat",NA,NA,NA,NA
"Chinese Rubythroat","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-tailed Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-fronted Robin",NA,NA,NA,NA
"Red-flanked Bluetail",NA,NA,NA,NA
"Himalayan Bluetail","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-breasted Bush-Robin",NA,NA,NA,NA
"White-browed Bush-Robin",NA,NA,NA,NA
"Golden Bush-Robin","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Mugimaki Flycatcher",NA,NA,NA,NA
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Black-and-orange Flycatcher",NA,NA,NA,NA
"Slaty-blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Snowy-browed Flycatcher",NA,NA,NA,NA
"Pygmy Flycatcher",NA,NA,NA,NA
"Rufous-gorgeted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Sapphire Flycatcher",NA,NA,NA,NA
"Little Pied Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Ultramarine Flycatcher",NA,NA,NA,NA
"Rusty-tailed Flycatcher",NA,NA,NA,NA
"Taiga Flycatcher",NA,NA,NA,NA
"Kashmir Flycatcher",NA,NA,NA,NA
"Red-breasted Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-fronted Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Plumbeous Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Rufous-backed Redstart",NA,NA,NA,NA
"White-capped Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Redstart",NA,NA,NA,NA
"Common Redstart",NA,NA,NA,NA
"Hodgson's Redstart","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-throated Redstart",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"Black Redstart","Insufficient Data","Insufficient Data",NA,"Low"
"Daurian Redstart",NA,NA,NA,NA
"Chestnut-bellied Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Blue-capped Rock-Thrush",NA,NA,NA,NA
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Blue Rock-Thrush","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"White-browed Bushchat",NA,NA,NA,NA
"White-throated Bushchat",NA,NA,NA,NA
"Siberian Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Amur Stonechat",NA,NA,NA,NA
"White-tailed Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Pied Bushchat","Insufficient Data","Insufficient Data",NA,"Low"
"Jerdon's Bushchat","Insufficient Data","Insufficient Data",NA,"High"
"Gray Bushchat","Insufficient Data","Insufficient Data",NA,"Low"
"Northern Wheatear",NA,NA,NA,NA
"Isabelline Wheatear",NA,NA,NA,NA
"Desert Wheatear",NA,NA,NA,NA
"Pied Wheatear",NA,NA,NA,NA
"Brown Rock Chat",NA,NA,NA,NA
"Variable Wheatear",NA,NA,NA,NA
"Hume's Wheatear",NA,NA,NA,NA
"Finsch's Wheatear",NA,NA,NA,NA
"Persian Wheatear",NA,NA,NA,NA
"Bohemian Waxwing",NA,NA,NA,NA
"Hypocolius",NA,NA,NA,NA
"Thick-billed Flowerpecker",NA,NA,NA,NA
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Pale-billed Flowerpecker",NA,NA,NA,NA
"Nilgiri Flowerpecker",NA,NA,NA,NA
"Plain Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Andaman Flowerpecker",NA,NA,NA,NA
"Fire-breasted Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet-backed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Ruby-cheeked Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Purple-rumped Sunbird","Insufficient Data","Insufficient Data",NA,"Moderate"
"Crimson-backed Sunbird",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Purple Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Ornate Sunbird",NA,NA,NA,NA
"Loten's Sunbird",NA,NA,NA,NA
"Fire-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Mrs. Gould's Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Green-tailed Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Vigors's Sunbird",NA,NA,NA,NA
"Crimson Sunbird","Insufficient Data","Insufficient Data",NA,"Low"
"Little Spiderhunter","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Spiderhunter","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Fairy-bluebird",NA,NA,NA,NA
"Blue-winged Leafbird",NA,NA,NA,NA
"Jerdon's Leafbird",NA,NA,NA,NA
"Golden-fronted Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Orange-bellied Leafbird","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Weaver",NA,NA,NA,NA
"Baya Weaver","Insufficient Data","Insufficient Data",NA,"Low"
"Finn's Weaver",NA,NA,NA,NA
"Black-breasted Weaver",NA,NA,NA,NA
"Indian Silverbill",NA,NA,NA,NA
"Scaly-breasted Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Black-throated Munia",NA,NA,NA,NA
"White-rumped Munia","Insufficient Data","Insufficient Data",NA,"Low"
"Tricolored Munia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Munia",NA,NA,NA,NA
"Green Avadavat",NA,NA,NA,NA
"Red Avadavat",NA,NA,NA,NA
"Alpine Accentor",NA,NA,NA,NA
"Altai Accentor",NA,NA,NA,NA
"Robin Accentor",NA,NA,NA,NA
"Rufous-breasted Accentor",NA,NA,NA,NA
"Brown Accentor",NA,NA,NA,NA
"Black-throated Accentor",NA,NA,NA,NA
"Maroon-backed Accentor",NA,NA,NA,NA
"House Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Spanish Sparrow",NA,NA,NA,NA
"Sind Sparrow",NA,NA,NA,NA
"Russet Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Eurasian Tree Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-throated Sparrow",NA,NA,NA,NA
"Rock Sparrow",NA,NA,NA,NA
"Pale Rockfinch",NA,NA,NA,NA
"Black-winged Snowfinch",NA,NA,NA,NA
"White-rumped Snowfinch",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Blanford's Snowfinch",NA,NA,NA,NA
"Forest Wagtail",NA,NA,NA,NA
"Gray Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Eastern Yellow Wagtail",NA,NA,NA,NA
"Citrine Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Wagtail",NA,NA,NA,NA
"White Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Richard's Pipit",NA,NA,NA,NA
"Paddyfield Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Long-billed Pipit",NA,NA,NA,NA
"Blyth's Pipit",NA,NA,NA,NA
"Tawny Pipit",NA,NA,NA,NA
"Nilgiri Pipit",NA,NA,NA,NA
"Upland Pipit",NA,NA,NA,NA
"Meadow Pipit",NA,NA,NA,NA
"Rosy Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tree Pipit",NA,NA,NA,NA
"Olive-backed Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Red-throated Pipit",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Common Chaffinch",NA,NA,NA,NA
"Brambling",NA,NA,NA,NA
"Black-and-yellow Grosbeak",NA,NA,NA,NA
"Collared Grosbeak",NA,NA,NA,NA
"Spot-winged Grosbeak","Insufficient Data","Insufficient Data",NA,"Low"
"White-winged Grosbeak",NA,NA,NA,NA
"Hawfinch",NA,NA,NA,NA
"Common Rosefinch","Insufficient Data","Insufficient Data",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Blyth's Rosefinch",NA,NA,NA,NA
"Himalayan Beautiful Rosefinch",NA,NA,NA,NA
"Pink-rumped Rosefinch",NA,NA,NA,NA
"Dark-rumped Rosefinch",NA,NA,NA,NA
"Pink-browed Rosefinch",NA,NA,NA,NA
"Spot-winged Rosefinch",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Pale Rosefinch",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Great Rosefinch",NA,NA,NA,NA
"Red-fronted Rosefinch",NA,NA,NA,NA
"Crimson-browed Finch",NA,NA,NA,NA
"Three-banded Rosefinch",NA,NA,NA,NA
"Himalayan White-browed Rosefinch",NA,NA,NA,NA
"Chinese White-browed Rosefinch",NA,NA,NA,NA
"Brown Bullfinch",NA,NA,NA,NA
"Orange Bullfinch",NA,NA,NA,NA
"Red-headed Bullfinch",NA,NA,NA,NA
"Gray-headed Bullfinch",NA,NA,NA,NA
"Crimson-winged Finch",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Mongolian Finch",NA,NA,NA,NA
"Blanford's Rosefinch",NA,NA,NA,NA
"Gold-naped Finch",NA,NA,NA,NA
"Spectacled Finch",NA,NA,NA,NA
"Dark-breasted Rosefinch",NA,NA,NA,NA
"Plain Mountain Finch",NA,NA,NA,NA
"Black-headed Mountain Finch",NA,NA,NA,NA
"Desert Finch",NA,NA,NA,NA
"Yellow-breasted Greenfinch","Insufficient Data","Insufficient Data",NA,"Moderate"
"Black-headed Greenfinch",NA,NA,NA,NA
"Twite",NA,NA,NA,NA
"Eurasian Linnet",NA,NA,NA,NA
"Red Crossbill",NA,NA,NA,NA
"Gray-crowned Goldfinch",NA,NA,NA,NA
"Fire-fronted Serin",NA,NA,NA,NA
"Tibetan Serin",NA,NA,NA,NA
"Eurasian Siskin",NA,NA,NA,NA
"Crested Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Black-headed Bunting",NA,NA,NA,NA
"Red-headed Bunting",NA,NA,NA,NA
"Chestnut-eared Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rock Bunting",NA,NA,NA,NA
"Godlewski's Bunting",NA,NA,NA,NA
"White-capped Bunting",NA,NA,NA,NA
"Yellowhammer",NA,NA,NA,NA
"Pine Bunting",NA,NA,NA,NA
"Gray-necked Bunting",NA,NA,NA,NA
"Ortolan Bunting",NA,NA,NA,NA
"Striolated Bunting",NA,NA,NA,NA
"Reed Bunting",NA,NA,NA,NA
"Yellow-breasted Bunting","Insufficient Data","Insufficient Data",NA,"High"
"Little Bunting","Insufficient Data","Insufficient Data",NA,"Low"
"Rustic Bunting",NA,NA,NA,NA
"Black-faced Bunting","Insufficient Data","Insufficient Data",NA,"Moderate"
"Chestnut Bunting",NA,NA,NA,NA
"Yellow-browed Bunting",NA,NA,NA,NA
"Tristram's Bunting",NA,NA,NA,NA
